Movie,Rating,Genre,Genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zombie Island Massacre,2.7,Thriller,Offbeat, Rough, Scary, serial_killer, slasher, zombie, survival, murder, Crimes, Danger, Deadly, Supernatural, supernatural_ability, stalking, love_affair, chaos_and_mayhem, cons_and_scams, curses_spells_and_rituals, psychopath, Wizards_and_Magicians, Hitman, Escapades, Chaos, HORROR, THRILLER, SCI-FI, independent, 80s, Bus, Jungle, Caribbean, Island, gory, Campy, Serious, Fantastic, Nudity, Profanity, Strong_Violent_Content, Violent_Content,,,,,,,,,,
Bolero,2.7,Comedy,Sexual, Sexy, womanizer, obsession, couple_relations, dangerous_attraction, destructive_relationship, friendship, infidelity, looking_for_sex, love_affair, love_triangle, sexual_relations, tragic_love, Love_and_romance, Mind_and_soul, Couples, disaster, Danger, Unfulfillment, Friends, ROMANCE, independent, DRAMA, 20s, Europe, Spain, School, On_the_Road, Serious, Realistic,,,,,,,,,,,,,,,,,,,
Emmanuelle 5,2.7,Drama,Sexual, Sexy, looking_for_sex, sexual_relations, Couples, couple_relations, dangerous_attraction, infidelity, love_affair, kidnapping, woman_in_danger, Confined, Danger, Love_and_romance, EROTIC, foreign, 20th_century, 80s, Europe, France, French_Riviera, based_on_book, Serious, Realistic, Strong_Sexual_Content,,,,,,,,,,,,,,,,,,,,,,,,,
Evils of the Night,2.7,Thriller,Offbeat, Sexual, Rough, Scary, Evil_Alien, vampire, kidnapping, teenage_life, Crimes, Danger, Deadly, Youth, Space_and_aliens, Supernatural, serial_killer, slasher, stalking, alien_encounter, HORROR, SCI-FI, THRILLER, independent, 80s, Hospital, Grossout_humor, gory, Campy, Semi_Serious, Fantastic, Strong_Sexual_Content, Nudity, Violent_Content,,,,,,,,,,,,,,,,,,
The Garbage Pail Kids Movie,2.8,Comedy,Humorous, Offbeat, mischievous_children, Misfit, Youth, Disorder, Friends, ADVENTURE, COMEDY, independent, FAMILY, 80s, USA, Grossout_humor, Silly_Humor, Not_Serious, Fantastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time Walker,2.8,Thriller,Bleak, Suspenseful, deadly_creature, mummy, murder, reincarnation, Danger, Deadly, Supernatural, benign_alien, investigation, violence_spree, college_life, Crimes, Escapades, Rivalry, Space_and_aliens, HORROR, SCI-FI, independent, THRILLER, 80s, College, Semi_Serious, Fantastic,,,,,,,,,,,,,,,,,,,,,,,,,
Saturday the 14th,2.8,Comedy,Humorous, Offbeat, Scary, ghost, supernatural_ability, vampire, domestic_disturbance, curses_spells_and_rituals, Danger, Escapades, Disorder, Supernatural, couple_relations, Eccentric_Family, nothing_goes_right, Deadly, Imaginary, COMEDY, HORROR, independent, PARODY, 80s, Farce, slapstick, Silly_Humor, Campy, Not_Serious, Fantastic, Fast,,,,,,,,,,,,,,,,,,,,,
Vampire Cop,2.8,Action,Rough, Scary, Suspenseful, vampire, Police_Detective, Crimes, Danger, Deadly, Law_enforcement, Supernatural, unlikely_partners, murder, nightlife, Way_of_Life, Partners, ACTION, HORROR, THRILLER, independent, 20th_century, 90s, USA, gory, Serious, Fantastic, Nudity, Violent_Content,,,,,,,,,,,,,,,,,,,,,,,
Jaws 4 The Revenge,2.8,Thriller,Rough, Suspenseful, Scary, Tense, anti_heroes, dangerous_animal, rescue, survival, vengeance, Danger, Deadly, Escapades, Heroes, investigation, heroic_mission, Crimes, Misfit, HORROR, ADVENTURE, THRILLER, 20th_century, 80s, Ocean_or_Sea, gory, based_on_book, Serious, Fantastic, Strong_Violent_Content,,,,,,,,,,,,,,,,,,,,,,
Hardbodies 2,2.8,Comedy,Humorous, Sexual, Sexy, looking_for_sex, sexual_relations, filmmaking, Couples, Disorder, Friends, COMEDY, independent, 20th_century, 80s, Europe, Greece, beach, Not_Serious, Realistic, Strong_Sexual_Content, Nudity, Profanity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shadows in the Storm,2.8,Drama,Suspenseful, psychological, Crimes, Mind_and_soul, murder, Deadly, THRILLER, DRAMA, MYSTERY, independent, 80s, Serious, Realistic, Profanity, Violent_Content,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Death By Dialogue,2.9,Thriller,Bleak, Rough, Scary, slasher, supernatural_ability, curses_spells_and_rituals, Danger, Deadly, Mind_and_soul, Supernatural, buddies, mentally_unstable, teenage_life, Crimes, Youth, Family_relations, HORROR, THRILLER, independent, 80s, in_the_woods, gory, Serious, Semi_fantastic, Nudity, Profanity, Violent_Content,,,,,,,,,,,,,,,,,,,,,,,
National Lampoons Movie Madness,2.9,Comedy,Humorous, Cynical, filmmaking, nothing_goes_right, Disorder, battle_of_the_sexes, chase, rise_and_fall, self_discovery, Police_Detective, Law_enforcement, Mind_and_soul, Workplace, COMEDY, PARODY, 80s, slapstick, Satire, Irreverent_humor, Multiple_stories, Not_Serious, Realistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blood Red,2.9,Drama,Emotional, Sentimental, vengeance, family_business, Crimes, Rivalry, Family_relations, gang, immigrants, uninhibited_rivalry, violence_spree, rebelliousness, forbidden_love, love_affair, parents_and_children, siblings_relations, conspiracies, family_in_crisis, murder, Injustice, Righting_the_Wronged, Dishonesty, Heroes, Love_and_romance, Mind_and_soul, Rebellion, Society, Family_problems, Life_is_a_bitch, DRAMA, PERIOD, independent, 19th_century, California, USA, Serious, Realistic, Slow, Nudity, Profanity, Sexual_Content, Violent_Content,,,,,,,,
Going Under,2.9,Comedy,Humorous, Exciting, military_life, Danger, Escapades, Heroes, Military, Disorder, fighting_the_system, nothing_goes_right, disaster, Chases_and_races, Space_and_aliens, COMEDY, PARODY, 80s, Submarine, underwater, Ocean_or_Sea, slapstick, Silly_Humor, Campy, Not_Serious, Realistic,,,,,,,,,,,,,,,,,,,,,,,,,,
Nine deaths of the Ninja,2.9,Action,Humorous, Rough, hostages, one_man_army, daring_rescue, race_against_time, save_the_day, terrorism, hijacking, kidnapping, Tough_Heroes, Chases_and_races, Crimes, Danger, Heroes, Rivalry, criminal_heroes, politics, mentally_unstable, destiny, Disability, Confined, Deadly, Escapades, ACTION, ADVENTURE, 80s, Asia, The_Philippines, Semi_Serious, Realistic, Fast,,,,,,,,,,,,,,,,,,
Hangmen,2.9,Thriller,Suspenseful, government_agency, master_criminal, one_man_army, secret_agents, special_agents, tough_law_enforcer, assassination_attempt, espionage, race_against_time, save_the_day, terrorism, Tough_Heroes, Chases_and_races, Crimes, Danger, Deadly, Heroes, Law_enforcement, Rivalry, Undercover, vengeance, boss_and_employee, working_undercover, psychopath, State_affairs, ACTION, THRILLER, independent, 80s, New_York, USA, Serious, Realistic,,,,,,,,,,,,,,,,
Blood Sisters,3,Thriller,Rough, Scary, ghost, serial_killer, slasher, vampire, zombie, stalking, violence_spree, college_life, Student_Life, voyeurism, woman_in_danger, psychopath, Crimes, Danger, Deadly, Youth, Supernatural, anti_heroes, mentally_unstable, prostitute, prank, terrorism, treasure_hunt, friendship, siblings_relations, murder, transvestism, Mind_and_soul, HORROR, THRILLER, independent, 80s, College, haunted_house, Silly_Humor, gory, Serious, Semi_fantastic, Nudity, Strong_Violent_Content,,,,,,,,
Alien from L A,3,Comedy,Humorous, Offbeat, Exciting, adventurer, imaginary_kingdom, kidnapping, missing_person, teenage_life, Wizards_and_Magicians, fish_out_of_water, Danger, Escapades, Imaginary, Misfit, Disorder, Space_and_aliens, ADVENTURE, SCI-FI, independent, FANTASY, California, USA, Semi_Serious, Fantastic,,,,,,,,,,,,,,,,,,,,,,,,,,
Splatter University,3,Thriller,Scary, Crimes, Deadly, Youth, clergy, serial_killer, slasher, friendship, college_life, murder, psychopath, Mind_and_soul, HORROR, MYSTERY, THRILLER, independent, 20th_century, 80s, College, Mental_Institution, School, University, gory, Serious, Realistic, Nudity, Profanity, Strong_Violent_Content,,,,,,,,,,,,,,,,,,,,,,
Search and Destroy 1988,3,Action,Bleak, Rough, Suspenseful, Exciting, terrorism, Danger, Deadly, Chases_and_races, Heroes, Rivalry, ACTION, THRILLER, 20th_century, 80s, Factory, Serious, Semi_fantastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alien Predator,3,Drama,Offbeat, Rough, Scary, Evil_Alien, alien_encounter, Space_and_aliens, Supernatural, Danger, Disorder, deadly_creature, mad_scientist, chase, experiment_gone_awry, heroic_mission, psychopath, Chases_and_races, Escapades, Chaos, HORROR, SCI-FI, ACTION, THRILLER, 80s, Europe, Spain, Laboratory, Village, Small_town, gory, Serious, Fantastic,,,,,,,,,,,,,,,,,,,
Teen Wolf Too,3,Comedy,Humorous, Feel_Good, Youth, dangerous_animal, switching_roles, moral_dilemma, college_life, curses_spells_and_rituals, teenage_life, Misfit, Society, COMEDY, independent, 20th_century, 80s, USA, campus, College, Semi_Serious, Semi_fantastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twisted Justice,3,Action,Rough, criminal_heroes, vengeance, Police_Detective, Crimes, Deadly, Law_enforcement, Rivalry, mad_scientist, serial_killer, chase, investigation, Police_Corruption, psychopath, Chases_and_races, Danger, Dishonesty, ACTION, CRIME, THRILLER, SCI-FI, independent, Future, Los_Angeles, USA, Futuristic, Serious, Realistic,,,,,,,,,,,,,,,,,,,,,,
Beverly Hills Vamp,3.1,Comedy,Humorous, Offbeat, Scary, femme_fatale, vampire, womanizer, losing_virginity, looking_for_sex, kidnapping, missing_person, prostitute, rescue, showbiz, Crimes, Danger, Deadly, Way_of_Life, Mind_and_soul, Couples, Power_relations, Disorder, COMEDY, HORROR, PARODY, independent, 80s, Beverly_Hills, USA, Hollywood, Not_Serious, Semi_fantastic, Strong_Sexual_Content, Nudity, Profanity, Violent_Content,,,,,,,,,,,,,,,
Ninja Academy,3.1,Comedy,Humorous, goofy_hero, master_warrior, Escapades, Heroes, Disorder, secret_agents, Danger, Undercover, ACTION, COMEDY, PARODY, martial_arts, independent, 20th_century, 80s, California, USA, slapstick, Silly_Humor, Campy, Not_Serious, Realistic, Fast, Nudity, Violent_Content,,,,,,,,,,,,,,,,,,,,,,,,
Lambada,3.1,Drama,Feel_Good, Sexy, Captivating, Dancer's_Life, hardcase_students, teachers_and_students, high_school_life, coming_of_age, Way_of_Life, Youth, Power_relations, contests_and_competitions, social_differences, nightlife, teenage_life, urban_ghetto_life, Ambition, Love_and_romance, Rivalry, Society, Couples, Artists_and_showbiz, Life_is_a_bitch, DRAMA, independent, MUSIC, 80s, Beverly_Hills, USA, School, Urban_Ghetto, Hollywood, College, High_school, Semi_Serious, Realistic, Latin, Pop,,,,,,,,,,,,
The Happy Hooker goes Hollywood,3.1,Comedy,Humorous, Sexual, Sexy, prostitute, showbiz, filmmaking, Ambition, Way_of_Life, Artists_and_showbiz, follow_your_dream, Hopes, COMEDY, biography, independent, 20th_century, 70s, Hollywood, USA, Strong_Female_Presence, based_on_book, Semi_Serious, Realistic, Strong_Sexual_Content, Nudity, Profanity, Sexual_Content,,,,,,,,,,,,,,,,,,,,,,,,
Skinned Alive,3.6,Comedy,Humorous, Rough, Suspenseful, Scary, serial_killer, slasher, Crimes, Deadly, Mind_and_soul, mentally_challenged, mentally_unstable, chase, alcohol_abuse, psychopath, Religions_or_Cults, Disability, Misfit, COMEDY, HORROR, THRILLER, 80s, Ohio, Dark_Humor, On_the_Road, gory, Semi_Serious, Realistic,,,,,,,,,,,,,,,,,,,,,,,
Lust For Freedom,3.1,Thriller,Bleak, Rough, Disturbing, frame_up, Police_Corruption, prison_life, fighting_the_system, Confined, Dishonesty, Gender, Life_is_a_bitch, sexual_abuse, false_accusation, Injustice, Righting_the_Wronged, Law_enforcement, DRAMA, independent, THRILLER, 80s, Prison, Strong_Female_Presence, Serious, Realistic,,,,,,,,,,,,,,,,,,,,,,,,,,
Prison Ship,3.1,Action,Humorous, Offbeat, fugitives, breakout, captivity, space_travel, wrongfully_committed, Space_and_aliens, Confined, Heroes, clergy, gays_and_lesbians, vengeance, sexual_abuse, legends_and_myths, murder, Chases_and_races, Danger, Deadly, Imaginary, Rivalry, ACTION, SCI-FI, COMEDY, independent, 80s, Outer_space, Spacecraft, Prison, Campy, Semi_Serious, Fantastic, Special_effects, Nudity, Violent_Content,,,,,,,,,,,,,,,
The Invisible Maniac,3.2,Comedy,Humorous, mad_scientist, experiment_gone_awry, murder, Crimes, Deadly, Mind_and_soul, Youth, Disorder, serial_killer, investigation, vengeance, voyeurism, psychopath, Rivalry, Supernatural, HORROR, THRILLER, independent, COMEDY, SCI-FI, 80s, High_school, School, gory, Semi_Serious, Semi_fantastic,,,,,,,,,,,,,,,,,,,,,,,
Smokey and the Bandit Pt 3,3.2,Comedy,Humorous, chase, on_the_run, race_against_time, car_chase, Chases_and_races, Escapades, Partners, buddies, Rivalry, Disorder, COMEDY, ACTION, 20th_century, 80s, Texas, USA, cross_country, Silly_Humor, On_the_Road, Not_Serious, Realistic, Fast, Brief_Nudity, Mild_Violent_Content,,,,,,,,,,,,,,,,,,,,,,,,,
Howling 2 your sister is a werewolf,3.2,Thriller,Scary, Suspenseful, dangerous_animal, deadly_creature, zombie, lovers_on_the_run, rescue, afterlife, curses_spells_and_rituals, experiment_gone_awry, Supernatural, Danger, Deadly, Escapades, Imaginary, Rivalry, vampire, journalism, survival, vengeance, Mutant, Battles, Chases_and_races, Crimes, Disorder, HORROR, independent, THRILLER, 80s, Europe, Romania, Palaces_Castles_and_Temples, based_on_book, Serious, Fantastic, Special_effects,,,,,,,,,,,,,,
American Ninja 3 Blood Hunt,3.2,Action,Rough, Exciting, Suspenseful, master_villain, master_warrior, one_man_army, contests_and_competitions, terrorism, vengeance, heroic_mission, Tough_Heroes, Danger, Heroes, Rivalry, good_versus_evil, kidnapping, Chases_and_races, Crimes, Deadly, Escapades, ACTION, independent, martial_arts, ADVENTURE, 20th_century, 80s, Asia, USA, Caribbean, Japan, Island, Serious, Realistic, Fast, Profanity, Sexual_Content, Violent_Content,,,,,,,,,,,,,
Club Fed,3.2,Comedy,Humorous, Sexy, prison_life, gangsters, working_undercover, wrongfully_committed, Confined, Crimes, Dishonesty, Law_enforcement, COMEDY, independent, 80s, Prison, Grossout_humor, Farce, Campy, Semi_Serious, Realistic, Hip_hop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
In the Cold of the Night,3.2,Drama,Sexual, Rough, Scary, Sexy, amateur_detective, femme_fatale, mysterious_character, betrayal, stalking, dangerous_attraction, psychological, Crimes, Danger, Deadly, Mind_and_soul, Couples, conspiracies, drug_abuse, murder, riddles_and_clues, fall_in_love, Dishonesty, THRILLER, EROTIC, HORROR, independent, 20th_century, 80s, Serious, Realistic, Drugs/Alcohol, Strong_Sexual_Content, Nudity, Profanity, Violent_Content,,,,,,,,,,,,,,,
Cataclysm,3.2,Thriller,Suspenseful, Scary, supernatural_ability, curses_spells_and_rituals, good_versus_evil, Crimes, Danger, Deadly, Rivalry, Supernatural, mentally_unstable, vengeance, riddles_and_clues, Religions_or_Cults, Battles, Police_Detective, Escapades, Law_enforcement, Mind_and_soul, HORROR, THRILLER, independent, 70s, gory, Serious, Fantastic, Stop_motion,,,,,,,,,,,,,,,,,,,,,,,
Captain America,3.2,Action,superhero, superhuman_powers, good_versus_evil, Danger, Escapades, Heroes, Rivalry, Crimes, Imaginary, Undercover, ACTION, FANTASY, independent, 20th_century, 90s, based_on_comics, Serious, Fantastic, Profanity, Violent_Content,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Extreme Vengeance,3.2,Drama,Rough, Crimes, gangsters, chase, vengeance, car_chase, Chases_and_races, Dishonesty, Law_enforcement, Rivalry, CRIME, DRAMA, THRILLER, 20th_century, 80s, Serious, Realistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Creepozoids,3.3,Thriller,Suspenseful, Scary, Rough, deadly_creature, mad_scientist, zombie, race_against_time, save_the_world, survival, apocalypse, chaos_and_mayhem, experiment_gone_awry, future_dystopia, plague, technology_gone_awry, Chases_and_races, Supernatural, Danger, Deadly, Escapades, Heroes, Chaos, Disorder, babies_and_infants, dangerous_animal, Life_is_a_bitch, Space_and_aliens, Imaginary, HORROR, SCI-FI, independent, THRILLER, Future, Desert, Laboratory, gory, Serious, Fantastic,,,,,,,,,,,,
Breeders,3.3,Thriller,Rough, Suspenseful, Scary, Evil_Alien, investigation, alien_encounter, woman_in_danger, Danger, Deadly, Space_and_aliens, Supernatural, deadly_creature, Police_Detective, Law_enforcement, Mind_and_soul, HORROR, SCI-FI, independent, 20th_century, 80s, New_York, USA, gory, Serious, Fantastic, Nudity, Sexual_Content, Violent_Content,,,,,,,,,,,,,,,,,,,,,,
Monster High,3.3,Comedy,Humorous, Scary, Exciting, save_the_world, good_versus_evil, Danger, Deadly, Youth, Space_and_aliens, Supernatural, Evil_Alien, young_heroes, alien_encounter, high_school_life, teenage_life, Escapades, Heroes, Imaginary, Rivalry, Disorder, COMEDY, HORROR, 20th_century, 80s, High_school, Silly_Humor, Campy, Semi_Serious, Fantastic, Drugs/Alcohol, Strong_Sexual_Content, Nudity, Profanity, Strong_Violent_Content,,,,,,,,,,,,,,,,
Ministry of Vengeance,3.3,Action,Rough, Suspenseful, Exciting, terrorism, vengeance, Crimes, Deadly, Rivalry, buddies, clergy, gang, obsession, murder, Battles, good_versus_evil, Danger, Heroes, Military, Mind_and_soul, Society, State_affairs, ACTION, THRILLER, independent, 80s, Italy, Rome, Vietnam, Airport, Lebanon, Church, Serious, Realistic,,,,,,,,,,,,,,,,,
Galaxina,3.3,Comedy,Humorous, Offbeat, androids_and_robots, supernatural_romance, unfulfilled_love, Danger, Escapades, Imaginary, Space_and_aliens, femme_fatale, Estrangement, Battles, fall_in_love, Heroes, Disorder, COMEDY, SCI-FI, independent, ADVENTURE, FANTASY, PARODY, Future, Spacecraft, Futuristic, Not_Serious, Fantastic,,,,,,,,,,,,,,,,,,,,,,,,
Surf Nazis must die,3.3,Comedy,Humorous, Offbeat, good_versus_evil, anti_heroes, gang, lone_wolves, chase, fighting_crime, track_down, vengeance, vigilantism, violence_spree, working_undercover, Righting_the_Wronged, Chases_and_races, Crimes, Deadly, Heroes, Rivalry, gangsters, leadership, racism, Danger, Escapades, Society, Undercover, ACTION, independent, COMEDY, 80s, California, USA, cult, Grossout_humor, Silly_Humor, Futuristic, Saga, gory, Campy, Semi_Serious, Semi_fantastic,,,,,,,,,
Time Barbarians,3.3,Thriller,Suspenseful, Exciting, adventurer, time_travel, Danger, Escapades, Heroes, Imaginary, Rivalry, vengeance, curses_spells_and_rituals, heroic_mission, legends_and_myths, Wizards_and_Magicians, Supernatural, ACTION, ADVENTURE, FANTASY, PERIOD, SCI-FI, independent, Middle_ages, Los_Angeles, USA, in_the_woods, Semi_Serious, Fantastic,,,,,,,,,,,,,,,,,,,,,,,
Laser Mission,3.3,Action,Suspenseful, government_agency, hostages, master_criminal, master_villain, secret_agents, special_agents, daring_rescue, espionage, race_against_time, rescue, save_the_day, terrorism, heroic_mission, kidnapping, Chases_and_races, Crimes, Danger, Escapades, Heroes, Rivalry, Undercover, good_versus_evil, soldier, heist, Confined, State_affairs, ACTION, ADVENTURE, independent, THRILLER, 80s, Russia, Serious, Semi_fantastic, Fast,,,,,,,,,,,,,,
Defense Play,3.4,Thriller,Suspenseful, Exciting, espionage, Heroes, Undercover, anti_heroes, teenage_life, computers_and_web, Chases_and_races, Danger, ACTION, THRILLER, independent, ADVENTURE, 80s, Serious, Realistic, Mild_Violent_Content, Nudity, Violent_Content,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meatballs Part 2,3.4,Comedy,Humorous, young_heroes, save_the_day, teenage_life, Rivalry, Youth, contests_and_competitions, uninhibited_rivalry, looking_for_sex, Heroes, Way_of_Life, Disorder, Friends, COMEDY, 20th_century, 80s, USA, Silly_Humor, Not_Serious, Realistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Princess Academy,3.4,Comedy,Humorous, college_life, teenage_life, coming_of_age, Youth, orphan, social_differences, Love_and_romance, Society, Couples, Power_relations, Social_relations, COMEDY, independent, 80s, Bank, School, College, Semi_Serious, Realistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mac and Me,3.4,Action,Humorous, Sentimental, benign_alien, friendship, alien_encounter, Family_relations, Disorder, Space_and_aliens, Friends, single_parent, family_life, Imaginary, Youth, FANTASY, SCI-FI, independent, FAMILY, ADVENTURE, COMEDY, 20th_century, 80s, USA, Suburbs, Semi_Serious, Fantastic,,,,,,,,,,,,,,,,,,,,,,,,,
Megaforce,3.4,Action,Suspenseful, Exciting, soldier, good_versus_evil, Escapades, Heroes, rescue, Battles, against_the_odds, Danger, Rivalry, ACTION, ADVENTURE, SCI-FI, Future, Futuristic, Serious, Fantastic, Fast, Special_effects,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Silent Night Deadly Night Pt 2,3.4,Thriller,Rough, Suspenseful, Scary, Tense, ghost, serial_killer, slasher, investigation, mind_game, vengeance, obsession, mental_illness, murder, who_done_it, woman_in_danger, psychopath, Crimes, Danger, Deadly, Mind_and_soul, Rivalry, clergy, orphan, track_down, doctors_and_patients, Supernatural, HORROR, THRILLER, independent, 80s, Hospital, Mental_Institution, gory, Serious, Semi_fantastic,,,,,,,,,,,,,,,
Joy of Sex,3.4,Comedy,Humorous, Sexual, losing_virginity, looking_for_sex, sexual_relations, teenage_life, coming_of_age, Love_and_romance, Youth, Couples, obsession, teenage_love, wooing, high_school_life, Way_of_Life, Power_relations, Disorder, COMEDY, ROMANCE, 80s, High_school, Grossout_humor, Silly_Humor, based_on_book, Not_Serious, Realistic,,,,,,,,,,,,,,,,,,,,,,,,
Doctor Hackenstein,3.4,Comedy,Humorous, Offbeat, Suspenseful, Scary, mad_scientist, reincarnation, Deadly, Mind_and_soul, dealing_with_death, mental_illness, Mutant, Crimes, Danger, Disorder, Supernatural, COMEDY, HORROR, SCI-FI, THRILLER, independent, 80s, cult, slapstick, Silly_Humor, gory, Campy, based_on_book, Semi_Serious, Fantastic,,,,,,,,,,,,,,,,,,,,,
Blueberry Hill,3.4,Drama,Bittersweet, Emotional, Sentimental, Touching, dealing_with_death, Artists_and_showbiz, Mind_and_soul, Family_relations, coming_of_age, psychological, musician's_life, friendship, parents_and_children, small_town_life, Way_of_Life, Love_and_romance, Youth, Couples, Family_problems, Social_relations, DRAMA, independent, 50s, Small_town, Serious, Realistic, Brief_Nudity, Nudity,,,,,,,,,,,,,,,,,,,,,,
Night Train to Terror,3.4,Thriller,Atmospheric, Scary, Bleak, destiny, Deadly, Mind_and_soul, Supernatural, stalking, apocalypse, cons_and_scams, mental_illness, fall_in_love, Danger, HORROR, independent, 80s, Train, gory, surreal, Serious, Semi_fantastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Down the Drain,3.5,Comedy,Humorous, Rough, Suspenseful, Exciting, crime_gone_awry, Crimes, Dishonesty, betrayal, heist, criminal_heroes, Law_enforcement, Rivalry, Disorder, CRIME, ACTION, COMEDY, THRILLER, independent, 80s, Bank, Farce, Semi_Serious, Realistic,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microwave Massacre,3.5,Thriller,Humorous, Offbeat, Rough, Sexual, Suspenseful, Scary, serial_killer, murder, Crimes, Deadly, buddies, prostitute, investigation, experiment_gone_awry, road_not_taken, workplace_situations, psychopath, cooking_and_food, Danger, Mind_and_soul, Disorder, COMEDY, HORROR, CRIME, THRILLER, independent, 20th_century, 80s, Grossout_humor, Dark_Humor, gory, Campy, Semi_Serious, Semi_fantastic, Nudity, Strong_Violent_Content,,,,,,,,,,,,,,
Phobia,3.5,Drama,Disturbing, Rough, Suspenseful, Scary, mentally_unstable, mind_game, stalking, doctors_and_patients, mental_illness, murder, who_done_it, wrongfully_committed, Crimes, Danger, Deadly, Mind_and_soul, serial_killer, terrorism, psychological, Misfit, Rivalry, Power_relations, Life_is_a_bitch, HORROR, THRILLER, CRIME, MYSTERY, 70s, Hospital, Serious, Realistic, Nudity, Violent_Content,,,,,,,,,,,,,,,,,
Covert Action,3.5,Action,Rough, Suspenseful, Exciting, espionage, soldier, assassination, Battles, politics, Crimes, Danger, Deadly, Heroes, Military, Rebellion, Rivalry, State_affairs, Undercover, ACTION, ADVENTURE, THRILLER, 20th_century, 80s, Vietnam, Courtroom, Serious, Realistic,,,,,,,,,,,,,,,,,,,,,,,,
Piranha 2 The Spawning,3.5,Drama,Suspenseful, Rough, Scary, dangerous_animal, deadly_creature, slasher, zombie, race_against_time, rescue, survival, experiment_gone_awry, heroic_mission, plague, psychopath, Danger, Deadly, Escapades, special_agents, unsupportive_spouse, investigation, animal_life, Estrangement, Chases_and_races, Supernatural, Crimes, Heroes, HORROR, independent, THRILLER, 80s, Island, Resort, School, Ship, gory, Serious, Fantastic,,,,,,,,,,,,,
Metalstorm The Destruction of Jared Syn,3.5,Action,Stylized, Suspenseful, Exciting, apocalypse, Space_and_aliens, Danger, Escapades, Heroes, future_dystopia, space_travel, psychopath, Battles, Chases_and_races, Imaginary, Rivalry, Chaos, ACTION, ADVENTURE, SCI-FI, independent, FANTASY, Outer_space, Semi_Serious, Fantastic, Special_effects,,,,,,,,,,,,,,,,,,,,,,,,,
Watchers 2,3.5,Thriller,Rough, Suspenseful, Scary, deadly_creature, supernatural_ability, experiment_gone_awry, Mutant, Supernatural, Danger, Deadly, Escapades, buddies, pets, Chases_and_races, Heroes, Imaginary, Disorder, HORROR, SCI-FI, THRILLER, independent, 20th_century, 80s, gory, Campy, based_on_book, Serious, Fantastic, Nudity, Profanity, Strong_Violent_Content, Violent_Content,,,,,,,,,,,,,,,,,,
Best Defense,3.5,Comedy,Humorous, Biting, fighting_the_system, secret_agents, soldier, witnessing_a_crime, army_investigation, espionage, race_against_time, save_the_day, basic_training, chaos_and_mayhem, experiment_gone_awry, heroic_mission, military_life, workplace_intrigue, Battles, Danger, Heroes, Military, Chaos, rise_to_the_top, Chases_and_races, Undercover, Disorder, ACTION, COMEDY, WAR, 80s, Irreverent_humor, based_on_book, Semi_Serious, Realistic, Fast,,,,,,,,,,,,,,,,
Ghost Fever,3.5,Comedy,Humorous, Offbeat, Scary, ghost, Supernatural, mentally_unstable, zombie, curses_spells_and_rituals, Danger, Deadly, Mind_and_soul, COMEDY, HORROR, PERIOD, PARODY, independent, 19th_century, American_Civil_War, Factory, haunted_house, Estate, slapstick, Silly_Humor, Campy, Not_Serious, Semi_fantastic,,,,,,,,,,,,,,,,,,,,,,,,
C h u d 2 Bud The Chud,3.5,Comedy,Humorous, Scary, Offbeat, zombie, violence_spree, Danger, Deadly, Disorder, Supernatural, prank, high_school_life, teenage_life, Imaginary, COMEDY, HORROR, independent, 20th_century, 80s, USA, Semi_Serious, Fantastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Tomb 1986,3.5,Thriller,Rough, Suspenseful, Scary, Exciting, mummy, vengeance, Supernatural, Danger, Deadly, Rivalry, bounty_hunter, aging, curses_spells_and_rituals, heist, isolation, Chases_and_races, Crimes, Escapades, Heroes, Imaginary, HORROR, THRILLER, ACTION, FANTASY, independent, Africa, Egypt, Middle_East, Serious, Fantastic,,,,,,,,,,,,,,,,,,,,
Jaws 3,3.5,Thriller,Rough, Suspenseful, Scary, Tense, anti_heroes, dangerous_animal, rescue, survival, heroic_mission, Danger, Deadly, Escapades, Heroes, investigation, race_against_time, treasure_hunt, Chases_and_races, HORROR, ADVENTURE, THRILLER, 20th_century, 80s, Florida, USA, Ocean_or_Sea, gory, based_on_book, Serious, Semi_fantastic, 3D, Strong_Violent_Content,,,,,,,,,,,,,,,,,,,
